CSV Name,Average Distance
2023-01-22-20-49-36-125.0_nopitch_quant_tempo_cut.csv,3.6451612903225805
2023-02-10-09-46-03-85.0_nopitch_quant_tempo_cut.csv,3.5864661654135337
2023-02-08-18-28-41-77.0_nopitch_quant_tempo_cut.csv,0.5042016806722689
2022-11-26-19-14-00-154.0_nopitch_quant_tempo_cut.csv,1.5
2022-11-19-17-38-09-123.0_nopitch_quant_tempo_cut.csv,0.6296296296296297
2022-11-24-22-02-52-133.0_nopitch_quant_tempo_cut_nopitch.csv,0.4375
2022-11-22-19-03-49-70.0_nopitch_quant_tempo_cut.csv,4.1866666666666665
2023-01-22-01-31-50-129.0_nopitch_quant_tempo_cut.csv,4.06140350877193
2022-12-23-23-29-32-154.0_nopitch_quant_tempo_cut.csv,3.982142857142857
2022-11-30-00-53-01-145.0_nopitch_quant_tempo_cut.csv,2.4583333333333335
2023-01-04-18-32-35-164.0_nopitch_quant_tempo_cut.csv,3.2
2023-01-12-03-24-58-92.0_nopitch_quant_tempo_cut.csv,4.154798761609907
2022-12-10-10-43-51-72.0_nopitch_quant_tempo_cut.csv,2.8333333333333335
2023-02-11-20-12-52-142.0_nopitch_quant_tempo_cut.csv,4.732997481108312
2023-02-01-17-01-44-75.0_nopitch_quant_tempo_cut.csv,0.0
2023-02-02-18-07-45-144.0_nopitch_quant_tempo_cut.csv,4.430769230769231
2022-12-02-23-17-25-67.0_nopitch_quant_tempo_cut_nopitch.csv,0.875
2023-02-02-10-30-21-144.0_nopitch_quant_tempo_cut.csv,4.294964028776978
2022-11-24-08-04-18-140.0_nopitch_quant_tempo_cut.csv,3.2885375494071147
2022-12-12-23-11-27-154.0_nopitch_quant_tempo_cut.csv,0.0
2022-11-24-18-09-40-108.0_nopitch_quant_tempo_cut.csv,2.3488372093023258
2022-11-19-04-07-40-71.0_nopitch_quant_tempo_cut.csv,4.035714285714286
2022-11-26-19-02-10-70.0_nopitch_quant_tempo_cut.csv,4.988372093023256
2023-01-15-22-02-25-139.0_nopitch_quant_tempo_cut.csv,3.0
2023-01-19-09-06-54-84.0_nopitch_quant_tempo_cut.csv,3.772727272727273
2022-12-03-18-34-32-82.0_nopitch_quant_tempo_cut.csv,1.868421052631579
2022-12-10-23-02-38-106.0_nopitch_quant_tempo_cut.csv,2.9464285714285716
2022-11-17-19-58-18-71.0_nopitch_quant_tempo_cut.csv,4.339506172839506
2022-12-27-08-08-25-131.0_nopitch_quant_tempo_cut.csv,3.9597701149425286
2023-01-12-01-09-47-108.0_nopitch_quant_tempo_cut.csv,2.25
2022-12-11-05-32-06-84.0_nopitch_quant_tempo_cut.csv,2.5
2022-12-27-00-15-00-80.0_nopitch_quant_tempo_cut.csv,3.782608695652174
2022-11-19-01-27-02-140.0_nopitch_quant_tempo_cut.csv,3.61046511627907
2023-02-01-19-08-08-150.0_nopitch_quant_tempo_cut.csv,4.438679245283019
2023-01-14-06-54-31-156.0_nopitch_quant_tempo_cut.csv,3.096774193548387
2022-11-17-05-15-45-120.0_nopitch_quant_tempo_cut.csv,3.2805429864253393
2023-01-18-22-15-08-72.0_nopitch_quant_tempo_cut_nopitch.csv,4.666666666666667
2022-12-16-23-02-14-119.0_nopitch_quant_tempo_cut.csv,4.097744360902255
2023-01-19-08-09-57-161.0_nopitch_quant_tempo_cut.csv,0.0
2023-01-09-21-04-21-91.0_nopitch_quant_tempo_cut.csv,4.2254901960784315
2022-11-26-20-58-17-129.0_nopitch_quant_tempo_cut.csv,4.9609375
2023-02-10-03-08-47-71.0_nopitch_quant_tempo_cut_nopitch.csv,4.575268817204301
2023-02-12-20-47-49-128.0_nopitch_quant_tempo_cut.csv,3.633663366336634
2023-01-11-10-38-19-70.0_nopitch_quant_tempo_cut.csv,2.727272727272727
2022-12-30-05-17-42-144.0_nopitch_quant_tempo_cut.csv,2.3076923076923075
2022-12-15-21-10-35-114.0_nopitch_quant_tempo_cut.csv,4.356687898089172
2022-12-03-00-24-40-115.0_nopitch_quant_tempo_cut.csv,3.8702290076335877
2023-01-16-22-01-52-71.0_nopitch_quant_tempo_cut.csv,1.7352941176470589
2022-12-13-14-05-33-69.0_nopitch_quant_tempo_cut_nopitch.csv,4.914893617021277
2023-02-13-01-10-58-82.0_nopitch_quant_tempo_cut.csv,1.8695652173913044
2023-02-16-15-27-55-115.0_nopitch_quant_tempo_cut.csv,2.6451612903225805
2022-12-28-08-51-27-113.0_nopitch_quant_tempo_cut.csv,4.748427672955975
2022-11-26-01-27-12-136.0_nopitch_quant_tempo_cut.csv,2.921259842519685
2022-12-08-21-28-16-85.0_nopitch_quant_tempo_cut.csv,4.078125
2023-01-07-13-10-25-139.0_nopitch_quant_tempo_cut.csv,1.9545454545454546
2022-11-12-11-22-10-154.0_nopitch_quant_tempo_cut.csv,4.461139896373057
2023-02-12-18-08-18-79.0_nopitch_quant_tempo_cut.csv,3.6704545454545454
2023-02-03-17-39-51-83.0_nopitch_quant_tempo_cut.csv,3.8692307692307693
2022-11-27-08-44-47-103.0_nopitch_quant_tempo_cut.csv,4.857954545454546
2023-01-16-22-14-48-106.0_nopitch_quant_tempo_cut_nopitch.csv,3.688311688311688
2022-11-28-01-06-47-121.0_nopitch_quant_tempo_cut.csv,3.0
2023-01-01-23-20-40-98.0_nopitch_quant_tempo_cut.csv,4.779220779220779
2023-01-17-14-21-24-79.0_nopitch_quant_tempo_cut.csv,3.462962962962963
2022-12-23-01-28-40-99.0_nopitch_quant_tempo_cut.csv,3.973684210526316
2023-01-17-22-11-02-88.0_nopitch_quant_tempo_cut.csv,2.7222222222222223
2023-01-30-14-17-09-73.0_nopitch_quant_tempo_cut.csv,4.705882352941177
2022-12-29-10-15-42-134.0_nopitch_quant_tempo_cut_nopitch.csv,3.5
2023-01-09-09-49-40-140.0_nopitch_quant_tempo_cut_nopitch.csv,3.8773584905660377
2022-11-26-14-32-05-71.0_nopitch_quant_tempo_cut.csv,2.4740259740259742
2022-11-13-00-31-55-117.0_nopitch_quant_tempo_cut.csv,4.426829268292683
2023-01-29-13-28-01-144.0_nopitch_quant_tempo_cut.csv,2.3333333333333335
2023-01-03-20-51-39-70.0_nopitch_quant_tempo_cut_nopitch.csv,4.313725490196078
2022-11-28-02-48-27-84.0_nopitch_quant_tempo_cut.csv,3.8059701492537314
2022-11-15-20-02-22-146.0_nopitch_quant_tempo_cut.csv,2.3333333333333335
2023-01-22-16-17-40-148.0_nopitch_quant_tempo_cut.csv,0.75
2023-02-12-00-31-46-132.0_nopitch_quant_tempo_cut.csv,2.142857142857143
2023-01-16-22-47-23-88.0_nopitch_quant_tempo_cut.csv,0.0
2023-01-27-21-19-04-145.0_nopitch_quant_tempo_cut.csv,1.5
2023-01-20-14-27-37-89.0_nopitch_quant_tempo_cut.csv,0.75
2022-12-12-22-49-32-139.0_nopitch_quant_tempo_cut.csv,4.085714285714285
2023-02-06-15-01-41-124.0_nopitch_quant_tempo_cut.csv,4.237037037037037
2023-01-11-07-39-43-146.0_nopitch_quant_tempo_cut_nopitch.csv,3.989795918367347
2022-11-25-17-20-29-69.0_nopitch_quant_tempo_cut.csv,2.75
2022-11-12-18-14-37-144.0_nopitch_quant_tempo_cut.csv,2.4583333333333335
2022-11-13-00-43-20-90.0_nopitch_quant_tempo_cut_nopitch.csv,3.5063291139240507
2023-01-06-20-11-22-86.0_nopitch_quant_tempo_cut.csv,2.1875
2022-11-23-22-53-25-128.0_nopitch_quant_tempo_cut.csv,3.995850622406639
2023-01-04-01-45-05-161.0_nopitch_quant_tempo_cut.csv,3.5849056603773586
2023-02-11-05-37-33-149.0_nopitch_quant_tempo_cut.csv,3.204081632653061
2022-12-11-18-16-09-69.0_nopitch_quant_tempo_cut.csv,4.2611940298507465
2023-01-21-13-07-40-156.0_nopitch_quant_tempo_cut.csv,2.4
2022-11-30-21-53-14-143.0_nopitch_quant_tempo_cut_nopitch.csv,3.96
2023-02-13-14-05-14-104.0_nopitch_quant_tempo_cut.csv,1.6
2022-12-29-19-27-25-127.0_nopitch_quant_tempo_cut.csv,3.198717948717949
2022-12-25-14-41-09-136.0_nopitch_quant_tempo_cut.csv,4.266331658291457
2023-01-18-15-36-42-89.0_nopitch_quant_tempo_cut.csv,0.7692307692307693
2023-01-02-15-10-40-139.0_nopitch_quant_tempo_cut.csv,2.4615384615384617
2023-01-07-20-13-19-136.0_nopitch_quant_tempo_cut.csv,4.0
2022-11-22-20-41-06-73.0_nopitch_quant_tempo_cut.csv,1.4821428571428572
2023-01-01-19-01-08-129.0_nopitch_quant_tempo_cut.csv,3.589041095890411
2023-02-11-14-23-08-129.0_nopitch_quant_tempo_cut.csv,4.1940298507462686
2022-12-16-02-04-12-80.0_nopitch_quant_tempo_cut.csv,4.527220630372493
2022-12-26-09-05-06-77.0_nopitch_quant_tempo_cut.csv,3.682242990654206
2023-01-17-14-32-54-137.0_nopitch_quant_tempo_cut.csv,4.410852713178294
2023-01-16-17-02-48-126.0_nopitch_quant_tempo_cut.csv,3.875
2022-11-14-10-59-18-153.0_nopitch_quant_tempo_cut.csv,0.0
2022-11-25-00-29-51-117.0_nopitch_quant_tempo_cut.csv,3.3392857142857144
2023-02-15-20-17-18-154.0_nopitch_quant_tempo_cut_nopitch.csv,4.994082840236686
2022-11-20-03-52-23-89.0_nopitch_quant_tempo_cut_nopitch.csv,3.1739130434782608
2023-02-13-14-29-57-70.0_nopitch_quant_tempo_cut.csv,2.6769230769230767
2022-12-04-16-16-40-89.0_nopitch_quant_tempo_cut.csv,4.171232876712328
2022-11-17-18-12-51-151.0_nopitch_quant_tempo_cut_nopitch.csv,3.9444444444444446
2022-12-02-21-34-02-77.0_nopitch_quant_tempo_cut.csv,1.9166666666666667
2023-01-31-20-01-56-80.0_nopitch_quant_tempo_cut.csv,1.7222222222222223
2023-01-09-23-09-41-89.0_nopitch_quant_tempo_cut.csv,4.833333333333333
2022-11-20-08-18-40-137.0_nopitch_quant_tempo_cut.csv,3.4838709677419355
2022-11-17-11-05-44-123.0_nopitch_quant_tempo_cut.csv,4.174418604651163
2022-11-20-12-51-37-120.0_nopitch_quant_tempo_cut.csv,4.136363636363637
2022-12-22-11-01-59-120.0_nopitch_quant_tempo_cut.csv,4.1441441441441444
2023-02-05-02-11-06-71.0_nopitch_quant_tempo_cut.csv,3.896551724137931
2022-11-12-21-05-39-143.0_nopitch_quant_tempo_cut.csv,4.447488584474886
2022-11-14-08-21-45-144.0_nopitch_quant_tempo_cut_nopitch.csv,3.2195121951219514
2022-11-23-22-07-48-136.0_nopitch_quant_tempo_cut.csv,4.54601226993865
2023-01-21-16-53-12-75.0_nopitch_quant_tempo_cut.csv,1.4666666666666666
2023-01-17-18-21-56-164.0_nopitch_quant_tempo_cut.csv,4.535398230088496
2023-01-27-09-14-42-85.0_nopitch_quant_tempo_cut.csv,4.532258064516129
2023-01-17-08-30-18-77.0_nopitch_quant_tempo_cut.csv,0.0
2023-01-01-07-36-40-140.0_nopitch_quant_tempo_cut_nopitch.csv,3.9473684210526314
2022-11-26-14-55-58-147.0_nopitch_quant_tempo_cut.csv,3.272727272727273
2023-01-12-04-21-05-111.0_nopitch_quant_tempo_cut.csv,4.11
2022-12-09-13-19-40-71.0_nopitch_quant_tempo_cut.csv,2.173076923076923
2022-11-22-13-27-50-150.0_nopitch_quant_tempo_cut.csv,2.8186274509803924
2022-11-26-00-08-14-140.0_nopitch_quant_tempo_cut.csv,3.880434782608696
2022-12-13-11-46-28-87.0_nopitch_quant_tempo_cut.csv,2.835616438356164
2023-02-16-16-13-04-162.0_nopitch_quant_tempo_cut.csv,3.03
2022-11-28-19-55-09-139.0_nopitch_quant_tempo_cut.csv,1.9024390243902438
